Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-09 00:00:00-04:00,104.82945579489092,106.4986568208146,103.64003443897201,106.41869354248047,273912000,0.0,0.0
2024-09-10 00:00:00-04:00,107.7580285866342,109.34726610485653,104.89940661736314,108.04788970947266,268283700,0.0,0.0
2024-09-11 00:00:00-04:00,109.33728046789619,117.13352442144715,107.36822866067497,116.8536605834961,441422400,0.0,0.0
2024-09-12 00:00:00-04:00,116.79368208487448,120.7421209186122,115.33426173002456,119.0927734375,366052700,0.01,0.0
2024-09-13 00:00:00-04:00,119.03279906427295,119.91244749081417,117.55338237388469,119.05278778076172,238358300,0.0,0.0
2024-09-16 00:00:00-04:00,116.74370178435876,118.13315013570288,114.31466480568342,116.73370361328125,248772300,0.0,0.0
2024-09-17 00:00:00-04:00,118.12315326201993,118.75290839853001,114.78448096424103,115.54417419433594,231925900,0.0,0.0
2024-09-18 00:00:00-04:00,115.84405559100924,117.65333558843457,113.17511592459984,113.32505798339844,310318900,0.0,0.0
2024-09-19 00:00:00-04:00,117.30347459042382,119.6125639674696,117.2035157611041,117.82327270507812,293506400,0.0,0.0
2024-09-20 00:00:00-04:00,117.01359501507952,118.57298181753792,115.3442588328446,115.95401763916016,382462400,0.0,0.0
2024-09-23 00:00:00-04:00,116.50379891378353,116.94361929782039,114.81446644323901,116.21391296386719,206228500,0.0,0.0
2024-09-24 00:00:00-04:00,116.47380837806097,121.75172180406905,115.33426088161053,120.82209014892578,354966800,0.0,0.0
2024-09-25 00:00:00-04:00,121.97162190060216,124.89047006468225,121.5617884105282,123.4610366821289,284692900,0.0,0.0
2024-09-26 00:00:00-04:00,126.74973749484685,127.61938773200264,121.75171957511898,123.99082946777344,302582900,0.0,0.0
2024-09-27 00:00:00-04:00,123.92085618310571,123.98082995705606,119.21272426875333,121.35187530517578,271009200,0.0,0.0
2024-09-30 00:00:00-04:00,118.26309688166123,121.45183473616015,118.1031642748816,121.39186096191406,226553700,0.0,0.0
2024-10-01 00:00:00-04:00,121.72171877480598,122.39145893750027,115.74409392230913,116.95361328125,302094500,0.0,0.0
2024-10-02 00:00:00-04:00,116.39384623986545,119.33267565347262,115.09435850244638,118.80288696289062,221845900,0.0,0.0
2024-10-03 00:00:00-04:00,120.87206480654892,124.31070361178112,120.29229289145833,122.80130004882812,277118000,0.0,0.0
2024-10-04 00:00:00-04:00,124.890479741768,124.99043857930913,121.78171184810518,124.8704833984375,243678100,0.0,0.0
2024-10-07 00:00:00-04:00,124.94045138468705,130.58821322989388,124.9004663256647,127.66937255859375,346250200,0.0,0.0
2024-10-08 00:00:00-04:00,130.20834865989482,133.42707320550807,129.36868536610157,132.83731079101562,285722500,0.0,0.0
2024-10-09 00:00:00-04:00,134.0568400839603,134.46668122269037,131.32792651292905,132.597412109375,246191600,0.0,0.0
2024-10-10 00:00:00-04:00,131.8577168886846,134.94648840712318,130.94807393580103,134.75656127929688,242311300,0.0,0.0
2024-10-11 00:00:00-04:00,133.9568713960576,135.72617401836632,133.60701929174726,134.74656677246094,170209500,0.0,0.0
2024-10-14 00:00:00-04:00,136.4159022137037,139.54466630986312,136.24597143489578,138.01527404785156,232347700,0.0,0.0
2024-10-15 00:00:00-04:00,137.8153397242487,138.5150744275185,128.68896947491228,131.54783630371094,377831000,0.0,0.0
2024-10-16 00:00:00-04:00,133.92688301499192,136.56583584893667,131.527840530584,135.66619873046875,264879700,0.0,0.0
2024-10-17 00:00:00-04:00,139.28475003463748,140.83413853249198,136.81572813387166,136.87570190429688,306435900,0.0,0.0
2024-10-18 00:00:00-04:00,138.61502982502418,138.8449343829922,137.22558142668973,137.94529724121094,176090200,0.0,0.0
2024-10-21 00:00:00-04:00,138.07524085271365,143.6530303955078,137.94528751258602,143.6530303955078,264554500,0.0,0.0
2024-10-22 00:00:00-04:00,142.85337309657714,144.36276924192205,141.72381599778205,143.53309631347656,226311600,0.0,0.0
2024-10-23 00:00:00-04:00,141.97369118156848,142.37352650102258,137.40551088320953,139.50466918945312,285930000,0.0,0.0
2024-10-24 00:00:00-04:00,140.76418072009866,141.293969386979,138.40511570705533,140.35433959960938,172354900,0.0,0.0
2024-10-25 00:00:00-04:00,140.8741279131319,144.0728716327459,140.74418981710016,141.48388671875,205122100,0.0,0.0
2024-10-28 00:00:00-04:00,142.9433224828564,143.08326638426843,139.99449475491215,140.4643096923828,173586700,0.0,0.0
2024-10-29 00:00:00-04:00,140.23437413304583,142.20359433012132,138.8449258203989,141.19400024414062,157593600,0.0,0.0
2024-10-30 00:00:00-04:00,139.48467718743143,140.27437255912164,136.75576367804047,139.28475952148438,179418100,0.0,0.0
2024-10-31 00:00:00-04:00,137.54547571977304,137.55546626582213,132.05764589588958,132.70738220214844,270039600,0.0,0.0
2024-11-01 00:00:00-04:00,134.64660922766117,137.25557537634637,134.5166711244238,135.34632873535156,207127800,0.0,0.0
2024-11-04 00:00:00-05:00,137.15562237613318,138.90492874894582,135.51627301400697,135.99607849121094,187528200,0.0,0.0
2024-11-05 00:00:00-05:00,137.39550649112996,140.31434706066804,137.27555894461494,139.8545379638672,160537400,0.0,0.0
2024-11-06 00:00:00-05:00,142.90334822985668,146.4319479858603,141.90374455387283,145.5522918701172,242043900,0.0,0.0
2024-11-07 00:00:00-05:00,146.33196551472386,148.87095186286027,146.11205150983724,148.82098388671875,207323300,0.0,0.0
2024-11-08 00:00:00-05:00,148.71100419118065,149.71060760531262,146.20198985995728,147.5714569091797,175665800,0.0,0.0
2024-11-11 00:00:00-05:00,148.62105018654825,148.7909962143961,143.51309063046196,145.20240783691406,182325600,0.0,0.0
2024-11-12 00:00:00-05:00,146.72179022487757,149.59064718789998,145.952091313065,148.23118591308594,198634700,0.0,0.0
2024-11-13 00:00:00-05:00,149.01091396688446,149.27080540839845,145.84215717514013,146.21202087402344,191903300,0.0,0.0
2024-11-14 00:00:00-05:00,147.5814841067195,148.94094569769402,145.49231611296014,146.7018280029297,194463300,0.0,0.0
2024-11-15 00:00:00-05:00,144.81257523878364,145.18243895947262,140.0244804881745,141.92372131347656,250132900,0.0,0.0
2024-11-18 00:00:00-05:00,139.44468522690033,141.49387540802257,137.09561095173166,140.09442138671875,221205300,0.0,0.0
2024-11-19 00:00:00-05:00,141.26398946372595,147.07168399645053,140.9341184421503,146.95172119140625,227834900,0.0,0.0
2024-11-20 00:00:00-05:00,147.3515703217148,147.5015047606034,142.67341754276418,145.83216857910156,309871700,0.0,0.0
2024-11-21 00:00:00-05:00,149.290807835149,152.8293979645091,140.64422730754492,146.6118621826172,400946600,0.0,0.0
2024-11-22 00:00:00-05:00,145.8721561256333,147.1016796207282,141.0440838257902,141.89373779296875,236406200,0.0,0.0
2024-11-25 00:00:00-05:00,141.933730079164,141.99370385870768,135.766177287977,135.96609497070312,344941900,0.0,0.0
2024-11-26 00:00:00-05:00,137.6453968958927,139.24476857370792,135.61620304064866,136.86570739746094,190287700,0.0,0.0
2024-11-27 00:00:00-05:00,134.95646019838466,137.1655905980091,131.74774157257602,135.2863311767578,226370900,0.0,0.0
2024-11-29 00:00:00-05:00,136.7257870913165,139.29477581313424,135.99608069190262,138.19520568847656,141863200,0.0,0.0
2024-12-02 00:00:00-05:00,138.77496038075373,140.39431322408433,137.76536630294407,138.57504272460938,171682800,0.0,0.0
2024-12-03 00:00:00-05:00,138.2051993772479,140.48429454860658,137.8953246767264,140.20440673828125,164414000,0.0,0.0
2024-12-04 00:00:00-05:00,141.94370396224937,145.73219470186731,140.23437518220274,145.08245849609375,231224300,0.0,0.0
2024-12-05 00:00:00-05:00,145.06248362625453,146.49200804389403,143.9028598130552,145.0124969482422,172621200,0.01,0.0
2024-12-06 00:00:00-05:00,144.5526526293818,145.65228325014007,141.26372149336697,142.3933563232422,188505600,0.0,0.0
2024-12-09 00:00:00-05:00,138.92447761551347,139.90415231737651,137.08508402113657,138.7645263671875,189308600,0.0,0.0
2024-12-10 00:00:00-05:00,138.96445323342698,141.77354545828368,133.74616214517607,135.0257568359375,210020900,0.0,0.0
2024-12-11 00:00:00-05:00,137.31500040642362,140.12407738797447,135.16571086465208,139.2643585205078,184905200,0.0,0.0
2024-12-12 00:00:00-05:00,137.03510407678786,138.39465924672223,135.75552453494274,137.29501342773438,159211400,0.0,0.0
2024-12-13 00:00:00-05:00,138.89449032268433,139.55427778956917,132.4965775973186,134.20602416992188,231514900,0.0,0.0
2024-12-16 00:00:00-05:00,134.13603509853905,134.35596424649526,130.37727237183418,131.95675659179688,237951100,0.0,0.0
2024-12-17 00:00:00-05:00,129.04771280436398,131.54689392732612,126.81844751374322,130.3472900390625,259410300,0.0,0.0
2024-12-18 00:00:00-05:00,133.8161583001621,136.6552244722092,128.23798405143236,128.86778259277344,277444500,0.0,0.0
2024-12-19 00:00:00-05:00,131.7168244915274,133.98608501684748,129.50755712091288,130.63717651367188,209719200,0.0,0.0
2024-12-20 00:00:00-05:00,129.76747112979962,135.2356803497186,128.1779956829599,134.65586853027344,306528600,0.0,0.0
2024-12-23 00:00:00-05:00,136.23534836132282,139.7441928628519,135.07572475974197,139.62423706054688,176053500,0.0,0.0
2024-12-24 00:00:00-05:00,139.9541431061549,141.85351466107915,138.60457919611483,140.174072265625,105157000,0.0,0.0
2024-12-26 00:00:00-05:00,139.65425012018665,140.8038826879709,137.68489400548984,139.88417053222656,116205600,0.0,0.0
2024-12-27 00:00:00-05:00,138.5046071101684,138.9744543348593,134.66586894799497,136.96510314941406,170582600,0.0,0.0
2024-12-30 00:00:00-05:00,134.78581438230358,140.22403398735426,133.97608228188028,137.4449462890625,167734700,0.0,0.0
2024-12-31 00:00:00-05:00,137.98479821279548,138.02479365615312,133.7861766339878,134.2460174560547,155659200,0.0,0.0
2025-01-02 00:00:00-05:00,135.95545329338754,138.8345148325783,134.58590691715995,138.2646942138672,198247200,0.0,0.0
2025-01-03 00:00:00-05:00,139.96413776465596,144.85253555834646,139.68423069189672,144.4226837158203,229322500,0.0,0.0
2025-01-06 00:00:00-05:00,148.5413213081193,152.11015917129038,147.77158452702758,149.38104248046875,265377400,0.0,0.0
2025-01-07 00:00:00-05:00,152.97986196669754,153.07983530547875,139.9641234037018,140.09408569335938,351782200,0.0,0.0
2025-01-08 00:00:00-05:00,142.5332942493383,143.90284057175748,137.51493447299714,140.06410217285156,227349900,0.0,0.0
2025-01-10 00:00:00-05:00,137.40498271998055,139.87417502688794,134.17604480086774,135.86549377441406,207602500,0.0,0.0
2025-01-13 00:00:00-05:00,129.94744151880715,133.44629547754278,129.46758770744978,133.18637084960938,204808900,0.0,0.0
2025-01-14 00:00:00-05:00,136.00543044799826,136.33532416409136,130.00739616366573,131.71682739257812,195590500,0.0,0.0
2025-01-15 00:00:00-05:00,133.60622538989423,136.4053114797544,131.24699764678536,136.1953887939453,185217300,0.0,0.0
2025-01-16 00:00:00-05:00,138.59459191383036,138.70455649670012,133.44628474718112,133.52626037597656,209235600,0.0,0.0
2025-01-17 00:00:00-05:00,136.6452315490251,138.45463626831489,135.41563868932835,137.66490173339844,201188800,0.0,0.0
2025-01-21 00:00:00-05:00,139.1144233323199,141.78354697270905,137.0450940162502,140.78387451171875,197749000,0.0,0.0
2025-01-22 00:00:00-05:00,144.61262104889417,147.74158546149795,143.62293982675303,147.02183532714844,237651400,0.0,0.0
2025-01-23 00:00:00-05:00,145.0024960002277,147.18177468068177,143.67292977388993,147.17178344726562,155915500,0.0,0.0
2025-01-24 00:00:00-05:00,148.32140487495408,148.92121448023644,141.8335400716498,142.5732879638672,234657600,0.0,0.0
2025-01-27 00:00:00-05:00,124.75912547322825,128.3579371600633,116.66177248371496,118.38121032714844,818830900,0.0,0.0
2025-01-28 00:00:00-05:00,121.77009783396647,128.95774513931468,116.21192149182427,128.94775390625,579666400,0.0,0.0
2025-01-29 00:00:00-05:00,126.45856310434583,126.8484347440811,120.01067894543576,123.65947723388672,467120600,0.0,0.0
2025-01-30 00:00:00-05:00,123.05968123503551,124.9590604797062,118.06131881584726,124.60917663574219,392925500,0.0,0.0
2025-01-31 00:00:00-05:00,123.73945402173636,127.80812056780856,119.15096116009843,120.03067016601562,388161100,0.0,0.0
2025-02-03 00:00:00-05:00,114.71241754878405,118.53116613291392,112.9729895620065,116.62179565429688,371235700,0.0,0.0
2025-02-04 00:00:00-05:00,116.92168099297385,121.16028976109213,116.66176403787988,118.61112976074219,256550000,0.0,0.0
2025-02-05 00:00:00-05:00,121.72012173666313,124.95905839472358,120.72044926950534,124.78911590576172,262230800,0.0,0.0
2025-02-06 00:00:00-05:00,127.37828117148048,128.72784528628156,125.16900563533248,128.6378631591797,251483600,0.0,0.0
2025-02-07 00:00:00-05:00,129.17767804139822,130.32729528258605,124.95905898960582,129.79747009277344,228186300,0.0,0.0
2025-02-10 00:00:00-05:00,130.04738916543755,134.955784699492,129.91744211571256,133.52626037597656,216989100,0.0,0.0
2025-02-11 00:00:00-05:00,132.5365863252507,134.43595803743202,130.9770996135579,132.7565155029297,178902400,0.0,0.0
2025-02-12 00:00:00-05:00,129.97743275203294,132.19670709360815,129.03773808890557,131.09706115722656,160278600,0.0,0.0
2025-02-13 00:00:00-05:00,131.51689288233604,136.455276767875,131.12702127315083,135.24566650390625,197430000,0.0,0.0
2025-02-14 00:00:00-05:00,136.43528567888637,139.20438251414282,135.45561099221797,138.8045196533203,195479600,0.0,0.0
2025-02-18 00:00:00-05:00,141.22373753647113,143.3930250185803,137.8848198127303,139.35433959960938,219176600,0.0,0.0
2025-02-19 00:00:00-05:00,139.46429426521587,141.3136943495984,137.17505112782226,139.18438720703125,167536000,0.0,0.0
2025-02-20 00:00:00-05:00,139.98412654948388,140.61392504988532,136.74518244514988,140.06410217285156,143903600,0.0,0.0
2025-02-21 00:00:00-05:00,139.99411868487,141.41366694156105,133.98609294492073,134.38595581054688,228217600,0.0,0.0
2025-02-24 00:00:00-05:00,136.51527743543022,138.544611438826,130.03740375103862,130.23733520507812,251381100,0.0,0.0
2025-02-25 00:00:00-05:00,129.93741732851836,130.15734648197986,124.39923881429249,126.58851623535156,271428700,0.0,0.0
2025-02-26 00:00:00-05:00,129.9474287481865,133.68619399137987,128.44792005609298,131.23699951171875,322553800,0.0,0.0
2025-02-27 00:00:00-05:00,134.95577522934062,134.96576646206714,119.97068795236893,120.11064147949219,443175800,0.0,0.0
2025-02-28 00:00:00-05:00,117.98134023479652,125.04902421361967,116.36187573271177,124.87908172607422,389091100,0.0,0.0
2025-03-03 00:00:00-05:00,123.46954557652553,123.65947815441595,112.2432206852501,114.02263641357422,411381400,0.0,0.0
2025-03-04 00:00:00-05:00,110.61375634258967,119.27091565466138,110.07393231302608,115.9520034790039,398163300,0.0,0.0
2025-03-05 00:00:00-05:00,117.54148083895355,118.24124845757764,114.47248692259635,117.2615737915039,284337900,0.0,0.0
2025-03-06 00:00:00-05:00,113.49281250827367,115.31221606989396,110.18389912538346,110.53378295898438,321181900,0.0,0.0
2025-03-07 00:00:00-05:00,111.21356065439609,113.44283358559466,107.52476685365718,112.65309143066406,341755500,0.0,0.0
2025-03-10 00:00:00-04:00,109.86400325750407,111.81336147496829,105.42545516002185,106.94496154785156,366487400,0.0,0.0
2025-03-11 00:00:00-04:00,106.95494843650206,112.20322856084239,104.73567447790636,108.72437286376953,354865700,0.0,0.0
2025-03-12 00:00:00-04:00,114.09312447156262,116.7325020716217,112.85341103244578,115.71273803710938,323857500,0.01,0.0
2025-03-13 00:00:00-04:00,117.0024278677365,117.73225924433854,113.76319330991835,115.55277252197266,299033100,0.0,0.0
2025-03-14 00:00:00-04:00,118.5820578648422,121.85128414551467,118.12216714928688,121.6413345336914,277593500,0.0,0.0
2025-03-17 00:00:00-04:00,122.711081524258,122.86104771124882,118.00219206936818,119.50183868408203,255501500,0.0,0.0
2025-03-18 00:00:00-04:00,117.97219563901088,118.99195194008684,114.51301183473794,115.40280151367188,299686900,0.0,0.0
2025-03-19 00:00:00-04:00,117.24236846895431,120.4216195833343,115.65274672556286,117.4923095703125,273426200,0.0,0.0
2025-03-20 00:00:00-04:00,116.52253841801043,120.17167220516042,116.44255543913019,118.50206756591797,248829700,0.0,0.0
2025-03-21 00:00:00-04:00,116.91244866461768,117.9621966837067,115.39280254041711,117.6722640991211,266498500,0.0,0.0
2025-03-24 00:00:00-04:00,119.8517551027078,122.19120779583362,119.31188140429414,121.38140106201172,228452500,0.0,0.0
2025-03-25 00:00:00-04:00,120.5216012824151,121.26142480153007,118.89198043130345,120.66156768798828,167447200,0.0,0.0
2025-03-26 00:00:00-04:00,118.70203035263671,118.81199741904777,112.68344440410922,113.73320007324219,293463300,0.0,0.0
2025-03-27 00:00:00-04:00,111.32377219977147,114.42304053099558,110.6339399022949,111.40375518798828,236902100,0.0,0.0
2025-03-28 00:00:00-04:00,111.46373602695421,112.84341584506377,109.04430789656145,109.6441650390625,229872500,0.0,0.0
2025-03-31 00:00:00-04:00,105.10522740758995,110.9338556226425,103.6255803841977,108.35446166992188,299212700,0.0,0.0
2025-04-01 00:00:00-04:00,108.49442552913952,110.17402996737344,106.44491315753294,110.1240463256836,222614000,0.0,0.0
2025-04-02 00:00:00-04:00,107.26472214391917,111.95361956622256,106.76483994973236,110.39398193359375,220601200,0.0,0.0
2025-04-03 00:00:00-04:00,103.48561239808684,105.60510798745378,101.5760587841681,101.77601623535156,338769400,0.0,0.0
2025-04-04 00:00:00-04:00,98.88670323249266,100.10640942744341,92.08830207120735,94.28778076171875,532273800,0.0,0.0
2025-04-07 00:00:00-04:00,87.43939472630683,101.72602911656392,86.59959627985899,97.61699676513672,611041300,0.0,0.0
2025-04-08 00:00:00-04:00,103.78553826456235,105.82505852328022,94.43774279946976,96.27731323242188,476243400,0.0,0.0
2025-04-09 00:00:00-04:00,98.86669810018236,115.07287764897656,97.5070179445592,114.30306243896484,612918300,0.0,0.0
2025-04-10 00:00:00-04:00,109.34423379452805,110.83388059600858,99.12664053501021,107.5446548461914,437812400,0.0,0.0
2025-04-11 00:00:00-04:00,108.47443427245335,111.52371865557488,107.45467796999777,110.90386199951172,313417300,0.0,0.0
2025-04-14 00:00:00-04:00,114.08311462021162,114.2630725146749,109.04430120283689,110.68391418457031,264705000,0.0,0.0
2025-04-15 00:00:00-04:00,110.94385517244878,113.5932323217664,110.47396469045397,112.1735610961914,228966900,0.0,0.0
2025-04-16 00:00:00-04:00,104.52537649088836,106.76484672728219,100.4263361362673,104.46538543701172,397016900,0.0,0.0
2025-04-17 00:00:00-04:00,104.4253812132841,104.44538077133734,100.02642426353728,101.46607971191406,292517500,0.0,0.0
2025-04-21 00:00:00-04:00,98.74673137333838,99.41657935183265,95.01761424618036,96.88717651367188,288501100,0.0,0.0
2025-04-22 00:00:00-04:00,98.75672452641882,99.78648062043173,97.2570779520085,98.86669921875,241004800,0.0,0.0
